
================================================================================
       Solver:SPStorm    Version: 0.1 (2023-05-02)  
================================================================================
Problem Summary: Excuted at 2023-05-04 11:55:08.200398
Dataset:.............................................a9a
Data Size:......................................n=32561, p=123
Loss Function:..................................Logistic
Regularizer:....................................Overlapping Group L1
Penalty Parameter:..............................lambda=0.0036
Number of groups:..............................14

Algorithm Parameters:
 Termination Conditions:
    accuracy: -1.0 | optim scaled: True | time limits:43200.0 | epoch limits:100
 Sampling Setups: batchsize: 256 | shuffle: True
 Proximal Stepsize update: const
 Compute Optimality measure: True
Inexact Proximal Solver:
 exact solve:False | ipg_strategy:diminishing | ipg_do_linesearch:True
 ipg_diminishing_c:1 | ipg_diminishing_delta:2
 ipg_linesearch_eta:0.0001 | ipg_linesearch_xi:0.8 | ipg_linesearch_beta:1.2
****************************************************************************************************
 Epoch.   Obj.    alphak     betak      zeta      #z   #nz   |egradf| |   optim     #pz    #pnz |
   115 5.083e-01 4.000e-01 6.793e-05 1.472e+04    12     2  2.298e-05 | 1.407e-05    12      2  |
   116 5.083e-01 4.000e-01 6.735e-05 1.485e+04    12     2  2.599e-05 | 1.513e-05    12      2  |
   117 5.083e-01 4.000e-01 6.677e-05 1.498e+04    12     2  2.508e-05 | 1.712e-05    12      2  |
   118 5.083e-01 4.000e-01 6.621e-05 1.510e+04    12     2  2.444e-05 | 1.679e-05    12      2  |
   119 5.083e-01 4.000e-01 6.565e-05 1.523e+04    12     2  2.549e-05 | 1.525e-05    12      2  |
   120 5.083e-01 4.000e-01 6.510e-05 1.536e+04    12     2  2.663e-05 | 1.674e-05    12      2  |
   121 5.083e-01 4.000e-01 6.457e-05 1.549e+04    12     2  2.772e-05 | 1.721e-05    12      2  |
   122 5.083e-01 4.000e-01 6.404e-05 1.562e+04    12     2  2.746e-05 | 1.844e-05    12      2  |
   123 5.083e-01 4.000e-01 6.352e-05 1.574e+04    12     2  2.709e-05 | 1.996e-05    12      2  |
   124 5.083e-01 4.000e-01 6.300e-05 1.587e+04    12     2  2.856e-05 | 1.849e-05    12      2  |
   125 5.083e-01 4.000e-01 6.250e-05 1.600e+04    12     2  2.961e-05 | 1.727e-05    12      2  |
   126 5.083e-01 4.000e-01 6.200e-05 1.613e+04    12     2  2.932e-05 | 1.839e-05    12      2  |
   127 5.083e-01 4.000e-01 6.152e-05 1.626e+04    12     2  2.959e-05 | 1.919e-05    12      2  |
   128 5.083e-01 4.000e-01 6.104e-05 1.638e+04    12     2  2.838e-05 | 2.041e-05    12      2  |
   129 5.083e-01 4.000e-01 6.056e-05 1.651e+04    12     2  2.764e-05 | 1.672e-05    12      2  |
   130 5.083e-01 4.000e-01 6.010e-05 1.664e+04    12     2  2.906e-05 | 1.747e-05    12      2  |
   131 5.083e-01 4.000e-01 5.964e-05 1.677e+04    12     2  3.105e-05 | 1.750e-05    12      2  |
   132 5.083e-01 4.000e-01 5.919e-05 1.690e+04    12     2  3.089e-05 | 2.039e-05    12      2  |
   133 5.083e-01 4.000e-01 5.874e-05 1.702e+04    12     2  3.035e-05 | 2.108e-05    12      2  |
   134 5.083e-01 4.000e-01 5.830e-05 1.715e+04    12     2  3.037e-05 | 2.087e-05    12      2  |
   135 5.083e-01 4.000e-01 5.787e-05 1.728e+04    12     2  2.759e-05 | 1.938e-05    12      2  |
   136 5.083e-01 4.000e-01 5.744e-05 1.741e+04    12     2  2.842e-05 | 1.900e-05    12      2  |
   137 5.083e-01 4.000e-01 5.703e-05 1.754e+04    12     2  2.732e-05 | 1.838e-05    12      2  |
   138 5.083e-01 4.000e-01 5.661e-05 1.766e+04    12     2  2.894e-05 | 1.732e-05    12      2  |
   139 5.083e-01 4.000e-01 5.621e-05 1.779e+04    12     2  3.052e-05 | 1.756e-05    12      2  |
   140 5.083e-01 4.000e-01 5.580e-05 1.792e+04    12     2  2.974e-05 | 1.929e-05    12      2  |
   141 5.083e-01 4.000e-01 5.541e-05 1.805e+04    12     2  3.092e-05 | 1.949e-05    12      2  |
   142 5.083e-01 4.000e-01 5.502e-05 1.818e+04    12     2  3.313e-05 | 1.890e-05    12      2  |
   143 5.083e-01 4.000e-01 5.463e-05 1.830e+04    12     2  3.158e-05 | 2.073e-05    12      2  |
   144 5.083e-01 4.000e-01 5.425e-05 1.843e+04    12     2  3.052e-05 | 2.058e-05    12      2  |
   145 5.083e-01 4.000e-01 5.388e-05 1.856e+04    12     2  2.667e-05 | 1.996e-05    12      2  |
   146 5.083e-01 4.000e-01 5.351e-05 1.869e+04    12     2  2.706e-05 | 1.856e-05    12      2  |
   147 5.083e-01 4.000e-01 5.315e-05 1.882e+04    12     2  2.768e-05 | 1.802e-05    12      2  |
   148 5.083e-01 4.000e-01 5.279e-05 1.894e+04    12     2  2.737e-05 | 1.831e-05    12      2  |
   149 5.083e-01 4.000e-01 5.243e-05 1.907e+04    12     2  2.820e-05 | 1.758e-05    12      2  |
