
================================================================================
       Solver:RDA    Version: 0.1 (2023-05-02)  
================================================================================
Problem Summary: Excuted at 2023-05-04 11:58:43.302398
Dataset:.............................................a9a
Data Size:......................................n=32561, p=123
Loss Function:..................................Logistic
Regularizer:................................................Group L1
Penalty Parameter:..............................lambda=0.0057
Number of groups:..............................61

Algorithm Parameters:
 Termination Conditions:
    accuracy: -1.0 | optim scaled: True | time limits:43200.0 | epoch limits:100
 Sampling Setups: batchsize: 256 | shuffle: True
 Proximal Stepsize update: increasing
 Compute Optimality measure: True
****************************************************************************************************
 Epoch.   Obj.    alphak      #z   #nz   |egradf| |   optim     #pz    #pnz |
   175 5.153e-01 1.497e+04    56     5  6.810e-04 | 2.858e-04    57      4  |
   176 5.153e-01 1.501e+04    56     5  1.432e-03 | 9.715e-04    57      4  |
   177 5.153e-01 1.505e+04    56     5  1.277e-03 | 5.373e-04    59      2  |
   178 5.153e-01 1.509e+04    56     5  1.836e-03 | 1.206e-03    57      4  |
   179 5.153e-01 1.514e+04    56     5  6.388e-04 | 4.978e-04    56      5  |
   180 5.153e-01 1.518e+04    56     5  1.145e-03 | 4.617e-04    58      3  |
   181 5.153e-01 1.522e+04    56     5  6.129e-04 | 2.238e-04    57      4  |
   182 5.153e-01 1.526e+04    56     5  9.319e-04 | 3.925e-04    58      3  |
   183 5.153e-01 1.531e+04    56     5  7.256e-04 | 5.456e-04    56      5  |
   184 5.153e-01 1.535e+04    56     5  1.183e-03 | 8.285e-04    56      5  |
   185 5.153e-01 1.539e+04    56     5  1.981e-03 | 7.077e-04    59      2  |
   186 5.153e-01 1.543e+04    56     5  1.181e-03 | 4.946e-04    58      3  |
   187 5.153e-01 1.547e+04    56     5  3.097e-04 | 2.190e-04    56      5  |
   188 5.153e-01 1.551e+04    56     5  1.430e-03 | 9.667e-04    57      4  |
   189 5.153e-01 1.555e+04    56     5  3.925e-04 | 1.736e-04    57      4  |
   190 5.153e-01 1.560e+04    56     5  6.162e-04 | 2.491e-04    57      4  |
   191 5.153e-01 1.564e+04    56     5  5.531e-04 | 2.288e-04    57      4  |
   192 5.153e-01 1.568e+04    56     5  1.582e-03 | 1.041e-03    57      4  |
   193 5.153e-01 1.572e+04    56     5  4.666e-04 | 1.705e-04    57      4  |
   194 5.153e-01 1.576e+04    56     5  1.418e-03 | 9.721e-04    57      4  |
   195 5.153e-01 1.580e+04    56     5  6.207e-04 | 4.934e-04    56      5  |
   196 5.153e-01 1.584e+04    56     5  1.151e-03 | 4.842e-04    58      3  |
   197 5.153e-01 1.588e+04    56     5  3.986e-04 | 2.037e-04    57      4  |
   198 5.153e-01 1.592e+04    56     5  6.804e-04 | 3.047e-04    57      4  |
   199 5.153e-01 1.596e+04    56     5  1.349e-03 | 5.259e-04    59      2  |
 Epoch.   Obj.    alphak      #z   #nz   |egradf| |   optim     #pz    #pnz |
   200 5.153e-01 1.600e+04    56     5  1.430e-03 | 5.539e-04    59      2  |
   201 5.153e-01 1.604e+04    56     5  5.936e-04 | 2.567e-04    57      4  |
   202 5.153e-01 1.608e+04    56     5  1.530e-03 | 5.819e-04    59      2  |
   203 5.153e-01 1.612e+04    56     5  5.992e-04 | 2.464e-04    57      4  |
   204 5.153e-01 1.616e+04    56     5  3.111e-04 | 2.582e-04    56      5  |
   205 5.153e-01 1.620e+04    56     5  1.141e-03 | 4.765e-04    58      3  |
   206 5.153e-01 1.624e+04    56     5  2.190e-03 | 7.749e-04    59      2  |
   207 5.153e-01 1.628e+04    56     5  1.591e-03 | 6.062e-04    59      2  |
   208 5.153e-01 1.632e+04    56     5  1.964e-03 | 1.258e-03    57      4  |
   209 5.153e-01 1.636e+04    56     5  5.933e-04 | 4.613e-04    56      5  |
   210 5.153e-01 1.640e+04    56     5  6.039e-04 | 2.637e-04    57      4  |
   211 5.153e-01 1.643e+04    56     5  8.567e-04 | 3.671e-04    58      3  |
   212 5.153e-01 1.647e+04    56     5  1.250e-03 | 5.024e-04    59      2  |
   213 5.153e-01 1.651e+04    56     5  3.308e-04 | 1.769e-04    57      4  |
   214 5.153e-01 1.655e+04    56     5  5.854e-04 | 2.350e-04    57      4  |
   215 5.153e-01 1.659e+04    56     5  7.155e-04 | 3.016e-04    58      3  |
   216 5.153e-01 1.663e+04    56     5  1.618e-03 | 1.052e-03    57      4  |
   217 5.153e-01 1.667e+04    56     5  1.470e-03 | 5.367e-04    59      2  |
   218 5.153e-01 1.670e+04    56     5  5.818e-04 | 2.202e-04    57      4  |
   219 5.153e-01 1.674e+04    56     5  5.285e-04 | 4.038e-04    56      5  |
   220 5.153e-01 1.678e+04    56     5  3.191e-04 | 2.063e-04    56      5  |
   221 5.153e-01 1.682e+04    56     5  7.567e-04 | 3.040e-04    58      3  |
   222 5.153e-01 1.686e+04    56     5  1.033e-03 | 4.250e-04    58      3  |
   223 5.153e-01 1.690e+04    56     5  1.700e-03 | 1.082e-03    57      4  |
   224 5.153e-01 1.693e+04    56     5  5.815e-04 | 2.179e-04    57      4  |
   225 5.153e-01 1.697e+04    56     5  1.078e-03 | 7.554e-04    56      5  |
   226 5.153e-01 1.701e+04    56     5  6.372e-04 | 4.696e-04    56      5  |
   227 5.153e-01 1.705e+04    56     5  7.238e-04 | 2.945e-04    58      3  |
   228 5.153e-01 1.708e+04    56     5  3.663e-04 | 2.967e-04    56      5  |
   229 5.153e-01 1.712e+04    56     5  3.601e-04 | 1.427e-04    57      4  |
